Gene_acc,Gene_id,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,Desc
3563,Tb927.5.1470,738570.0,671560.0,775030.0,706530.0,681080.0,522790.0,642550.0,493800.0,657910.0,626340.0,"NADH-cytochrome b5 reductase, putative"
3564,Tb927.5.1490,564490.0,541040.0,631670.0,575250.0,544310.0,450850.0,503700.0,371310.0,571640.0,546430.0,Eukaryotic translation initiation factor 4 gamma 1
3565,Tb927.5.1510,63741.0,66117.0,82646.0,75407.0,68614.0,59700.0,70175.0,50966.0,71215.0,72279.0,"Mitochondrial SSU ribosomal protein, putative"
3566,Tb927.5.1520,6607800.0,6873600.0,6962700.0,6888700.0,6530100.0,4793900.0,5547200.0,4459300.0,5451300.0,5241200.0,ATP-dependent protease ATPase subunit HslU1
3567,Tb927.5.1540,432650.0,467030.0,471170.0,470320.0,419690.0,339650.0,391920.0,284870.0,356730.0,391300.0,"hypothetical protein, conserved"
3568,Tb927.5.1560,900870.0,896880.0,978170.0,949060.0,882410.0,667860.0,751760.0,575900.0,805390.0,736640.0,"ATP-dependent DEAD/H RNA helicase, putative"
3569,Tb927.5.1580,336780.0,334360.0,380730.0,343700.0,305880.0,241160.0,277430.0,199610.0,271860.0,236370.0,zinc finger CCCH domain containing protein 13
3570,Tb927.5.1590,3565.6,3871.9,6240.3,5491.9,5364.8,2777.6,5723.8,4262.6,4821.9,1566.6,"hypothetical protein, conserved"
3571,Tb927.5.1600,129700.0,137160.0,133160.0,134050.0,126340.0,110530.0,120470.0,105450.0,102890.0,115710.0,"hypothetical protein, conserved"
3572,Tb927.5.1620,241670.0,237910.0,236610.0,237520.0,255880.0,194330.0,197610.0,167740.0,200110.0,188810.0,"hypothetical protein, conserved"
3573,Tb927.5.1630,248700.0,273070.0,254020.0,287070.0,255350.0,211360.0,199050.0,184080.0,187410.0,237950.0,"hypothetical protein, conserved"
3574,Tb927.5.1660,6628800.0,7028600.0,6872100.0,7308800.0,6515800.0,4576300.0,5227700.0,4654300.0,4997200.0,5124400.0,"pyruvate dehydrogenase phosphatase, putative"
3575,Tb927.5.1670,256310.0,298140.0,275510.0,277310.0,246190.0,213000.0,223240.0,210170.0,232280.0,217910.0,"hypothetical protein, conserved"
3576,Tb927.5.1680,1534600.0,1540500.0,1674200.0,1656000.0,1554100.0,1206500.0,1276700.0,1088200.0,1262700.0,1317800.0,"hypothetical protein, conserved"
3577,Tb927.5.1690,808320.0,964790.0,907460.0,882710.0,836910.0,623410.0,694660.0,619670.0,628330.0,668650.0,"hypothetical protein, conserved"
3578,Tb927.5.1700,1615000.0,1678800.0,1920100.0,1618600.0,1446200.0,1078800.0,1201400.0,910040.0,1350000.0,1418700.0,"replication Factor A 28 kDa subunit, putative"
3579,Tb927.5.1710,1892600.0,1996800.0,2073600.0,2046400.0,1925000.0,1830500.0,1880400.0,1591400.0,1965900.0,1971700.0,"ATP synthase F1 subunit p18, mitochondrial"
3580,Tb927.5.1730,2450200.0,2399400.0,2375600.0,2574300.0,2391300.0,1564200.0,1721800.0,1449300.0,1730100.0,1797800.0,Ecotin-like protein
3581,Tb927.5.1760,84600.0,91354.0,94024.0,105160.0,103470.0,60523.0,71503.0,62561.0,74207.0,82832.0,"Isoprenylcysteine alpha-carbonyl methylesterase, putative"
3582,Tb927.5.1780,75686.0,84628.0,83677.0,96788.0,86648.0,49374.0,60810.0,51928.0,62295.0,65441.0,"hypothetical protein, conserved"
3583,Tb927.5.1790,15997.0,15682.0,17125.0,19333.0,21315.0,14092.0,11766.0,21520.0,17811.0,14575.0,"Mitochondrial SSU ribosomal protein, putative"
3584,Tb927.5.1800,75629.0,75081.0,67939.0,79833.0,71667.0,59601.0,58458.0,54476.0,51126.0,50494.0,"hypothetical protein, conserved"
3585,Tb927.5.1810,5270100.0,5431800.0,5708500.0,5645000.0,5214900.0,4362100.0,4695500.0,3711400.0,4704700.0,4679000.0,lysosomal/endosomal membrane protein p67
3586,Tb927.5.1820,84910.0,98335.0,106080.0,98881.0,81659.0,103600.0,72060.0,80556.0,73531.0,80505.0,"60S acidic ribosomal protein, putative"
3587,Tb927.5.1860,66573.0,73181.0,82754.0,68883.0,73040.0,48438.0,58825.0,47990.0,59259.0,56372.0,"hypothetical protein, conserved"
3588,Tb927.5.1870,363580.0,358010.0,379290.0,378200.0,343720.0,274760.0,296570.0,267880.0,287650.0,294560.0,"Fidgetin, putative"
3589,Tb927.5.1880,7662500.0,7554000.0,7898200.0,7263500.0,7379500.0,4820800.0,5947600.0,4575700.0,5925700.0,5730500.0,"inhibitor of serine peptidase (ISP), putative"
3590,Tb927.5.1890,2462.6,2364.9,2382.0,2229.2,2438.9,2662.7,2156.0,1483.4,2261.5,3456.9,"hypothetical protein, conserved"
3591,Tb927.5.1900,2391900.0,2348600.0,2696400.0,2389600.0,2399900.0,1742900.0,1925200.0,1469100.0,1914400.0,1897900.0,"Outer dynein arm docking complex protein 1, putative"
3592,Tb927.5.1910,80313.0,89323.0,84842.0,84403.0,77402.0,65346.0,76044.0,66116.0,73099.0,68809.0,"hypothetical protein, conserved"
3593,Tb927.5.1920,274220.0,295900.0,299900.0,298780.0,278080.0,225410.0,222340.0,178270.0,225360.0,237160.0,"hypothetical protein, conserved"
3594,Tb927.5.1930,1726900.0,1577000.0,1883400.0,1691600.0,1495200.0,1145100.0,1228400.0,843450.0,1318800.0,1266200.0,"signal peptidase subunit, putative"
3595,Tb927.5.1940,308850.0,297460.0,337670.0,330590.0,323590.0,219780.0,225310.0,187210.0,260950.0,253170.0,"hypothetical protein, conserved"
3596,Tb927.5.1950,2875.1,3458.1,3336.4,3701.1,4993.3,1531.3,1813.4,2615.8,2059.8,2099.9,"hypothetical protein, conserved"
3597,Tb927.5.1960,194420.0,228100.0,210820.0,224680.0,214800.0,162760.0,177470.0,136240.0,169740.0,181300.0,"hypothetical protein, conserved"
3598,Tb927.5.1980,3386.3,3622.9,4459.1,3647.1,3850.0,2726.2,3259.9,2495.1,2913.6,2017.0,"Galactose oxidase, central domain/Kelch motif containing protein, putative"
3599,Tb927.5.1990,92189.0,94880.0,110030.0,110850.0,84846.0,68975.0,83128.0,53476.0,71423.0,81995.0,"hypothetical protein, conserved"
3600,Tb927.5.2000,152150.0,165280.0,162690.0,170290.0,160570.0,103480.0,126040.0,116140.0,133270.0,124190.0,hypothetical protein
3601,Tb927.5.2050,50425.0,47258.0,45268.0,51720.0,40907.0,33733.0,42092.0,32505.0,38057.0,36739.0,"Putative methyltransferase, putative"
3602,Tb927.5.2060,244010.0,231300.0,242530.0,255250.0,242640.0,177890.0,197900.0,160790.0,209480.0,197470.0,Cell division cycle 5-like protein
3603,Tb927.5.2070,65089.0,63538.0,63855.0,64857.0,63681.0,47919.0,56247.0,45862.0,56346.0,51398.0,Mitoribosomal LSU assembly factor 8
3604,Tb927.5.2080,4883200.0,4966700.0,4972900.0,5169500.0,4573900.0,3951300.0,4066100.0,3859700.0,4253500.0,4361100.0,GMP reductase
3605,Tb927.5.2090,6130200.0,6096300.0,6479400.0,6236400.0,5939400.0,4271900.0,4657300.0,3651700.0,4986200.0,4889200.0,"kinesin, putative"
3606,Tb927.5.2100,170930.0,159490.0,179700.0,167720.0,161750.0,118810.0,120750.0,111390.0,138250.0,128180.0,"RNA-binding protein, putative"
3607,Tb927.5.2110,13829.0,11992.0,12174.0,10556.0,10535.0,8905.0,9602.3,6736.5,10574.0,9726.3,"G-patch domain containing protein, putative"
3608,Tb927.5.2130,106130.0,110500.0,105990.0,103460.0,113850.0,76144.0,94431.0,85136.0,97687.0,85314.0,"Lariat debranching enzyme, C-terminal domain containing protein, putative"
3609,Tb927.5.2140,1559100.0,1519800.0,1722300.0,1610300.0,1529600.0,1136200.0,1281500.0,1015900.0,1351000.0,1266600.0,regulator of nonsense transcripts 1
3610,Tb927.5.2150,366900.0,361280.0,363910.0,382250.0,352180.0,279800.0,286870.0,256740.0,306120.0,314740.0,"hypothetical protein, conserved"
3612,Tb927.5.2260,941800.0,908650.0,979440.0,946500.0,868080.0,722070.0,709110.0,631370.0,704340.0,743120.0,conserved protein
3613,Tb927.5.2240,205380.0,216880.0,221990.0,214400.0,218750.0,171940.0,170720.0,148520.0,179540.0,179660.0,"hypothetical protein, conserved"
3614,Tb927.5.2250,1657600.0,1614100.0,1598600.0,1682100.0,1535500.0,1189900.0,1353800.0,1054800.0,1371200.0,1375900.0,"META domain/Domain of unknown function (DUF1935), putative"
3615,Tb927.5.2270,2225200.0,2292400.0,2278300.0,2305100.0,2127200.0,1640500.0,1842000.0,1577000.0,1763800.0,1914700.0,Component of motile flagella 44
3616,Tb927.5.2280,122030.0,120240.0,138330.0,118080.0,112840.0,91146.0,104120.0,95697.0,104150.0,88402.0,"acetyltransferase, putative"
3617,Tb927.5.2290,2397100.0,2487800.0,2523300.0,2587300.0,2395800.0,1822800.0,2048700.0,1754100.0,2077100.0,1991300.0,"ATP-dependent RNA helicase, putative"
3618,Tb927.5.2310,221780.0,243700.0,237410.0,244830.0,230420.0,171490.0,194420.0,155250.0,185620.0,193600.0,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative"
3619,Tb927.5.2320,4009600.0,4095600.0,4266100.0,4256700.0,4096200.0,3247700.0,3291300.0,2943000.0,3461400.0,3429000.0,"Mak10 subunit, NatC N(alpha)-terminal acetyltransferase, putative"
3620,Tb927.5.2325,26532.0,43470.0,23733.0,35892.0,34206.0,32811.0,24705.0,22565.0,20814.0,31585.0,hypothetical protein
3621,Tb927.5.2330,166420.0,182280.0,183790.0,178560.0,163650.0,129220.0,149650.0,146220.0,155650.0,151740.0,"hypothetical protein, conserved"
3622,Tb927.5.2340,111370.0,115850.0,125330.0,111820.0,97523.0,92045.0,100930.0,88516.0,92535.0,90964.0,"hypothetical protein, conserved"
3623,Tb927.5.2370,92388.0,101970.0,98113.0,106130.0,89654.0,78031.0,80484.0,63940.0,71648.0,82775.0,"hydrolase, alpha/beta fold family, putative"
3624,Tb927.5.2380,456410.0,464560.0,472200.0,493940.0,450300.0,363820.0,366450.0,324700.0,393310.0,404820.0,"hydrolase, alpha/beta fold family, putative"
3625,Tb927.5.2390,250120.0,230580.0,234770.0,235440.0,248940.0,168520.0,185260.0,167060.0,204350.0,176890.0,"hypothetical protein, conserved"
3626,Tb927.5.2400,110230.0,122330.0,117120.0,131670.0,117320.0,81027.0,80573.0,68495.0,101760.0,90644.0,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase, putative"
3627,Tb927.5.2410,4039400.0,3934800.0,4200200.0,4192100.0,3873400.0,3035700.0,3253300.0,2531700.0,3468000.0,3451400.0,"kinesin, putative"
3628,Tb927.5.2420,140620.0,130020.0,142770.0,148410.0,136380.0,114120.0,113100.0,89211.0,121840.0,134820.0,"NOL1/NOP2/sun family, putative"
3629,Tb927.5.2430,126540.0,124100.0,143590.0,139150.0,119200.0,110630.0,108720.0,77050.0,127170.0,117080.0,"membrane transporter protein, putative"
3630,Tb927.5.2440,119190.0,115130.0,130170.0,130530.0,112040.0,82780.0,86018.0,73340.0,90294.0,96017.0,"Centrosomal protein of 164 kDa, putative"
3631,Tb927.5.2450,36142.0,41284.0,38457.0,43719.0,38870.0,25527.0,28221.0,28250.0,31118.0,28286.0,"5-3 exoribonuclease B, putative (pseudogene)"
3632,Tb927.5.2460,51231.0,51979.0,54870.0,51110.0,47857.0,39327.0,39157.0,27120.0,40655.0,37557.0,"hypothetical protein, conserved"
3633,Tb927.5.2500,339520.0,372130.0,384940.0,378530.0,341900.0,285000.0,288940.0,221780.0,289160.0,298790.0,"hypothetical protein, conserved"
3634,Tb927.5.2510,10131.0,10268.0,10953.0,10581.0,13993.0,10442.0,9476.8,5786.5,6929.4,7669.7,"hypothetical protein, conserved"
3635,Tb927.5.2520,342820.0,344300.0,365970.0,354910.0,338030.0,267380.0,308830.0,261010.0,293560.0,274730.0,"TPR repeat, putative"
3636,Tb927.5.2530,2109500.0,2126400.0,2259800.0,2214300.0,2093400.0,1578100.0,1700600.0,1427600.0,1746200.0,1774500.0,RNA cytidine acetyltransferase
3637,Tb927.5.2570,11916000.0,11465000.0,13105000.0,12272000.0,11537000.0,9154500.0,10182000.0,8080300.0,10636000.0,9989300.0,eukaryotic translation initiation factor 3 subunit b
3638,Tb927.5.2590,314400.0,337220.0,320080.0,340590.0,302150.0,231880.0,246750.0,217410.0,263200.0,265070.0,"Macro domain containing protein, putative"
3639,Tb927.5.2620,350630.0,319870.0,349110.0,381350.0,328730.0,236520.0,268240.0,220390.0,242450.0,274650.0,"hypothetical protein, conserved"
3640,Tb927.5.2640,268270.0,268060.0,284250.0,295670.0,273430.0,194920.0,185610.0,165980.0,234200.0,248270.0,nicotinamide/nicotinic acid mononucleotide adenylyltransferase
3641,Tb927.5.2650,155400.0,172030.0,152030.0,161210.0,158130.0,118320.0,119490.0,134330.0,135520.0,136380.0,L-galactonolactone oxidase
3642,Tb927.5.2660,140510.0,141460.0,139000.0,135220.0,143550.0,92906.0,102730.0,103600.0,111210.0,102000.0,"NUC130/3NT domain/SDA1, putative"
3643,Tb927.5.2670,40322.0,42261.0,46351.0,43311.0,41248.0,36642.0,43433.0,32542.0,40764.0,39480.0,"hypothetical protein, conserved"
3644,Tb927.5.2680,418270.0,431120.0,443010.0,447440.0,417510.0,211310.0,230760.0,205140.0,244740.0,237550.0,"hypothetical protein, conserved"
3645,Tb927.5.2690,60902.0,55065.0,65710.0,68119.0,52413.0,42562.0,53653.0,29400.0,53673.0,45945.0,"inositol-1(or 4)-monophosphatase 1, putative"
3646,Tb927.5.2700,143540.0,142440.0,159280.0,165680.0,159250.0,107040.0,127480.0,105550.0,129790.0,129460.0,"otubain cysteine peptidase, Clan CA, family C65, putative"
3647,Tb927.5.2720,1403400.0,1419800.0,1433600.0,1404000.0,1323700.0,1016400.0,1167800.0,953620.0,1135800.0,1129600.0,zinc finger protein ZPR1
3648,Tb927.5.2730,80841.0,81527.0,91882.0,83311.0,78487.0,53570.0,57147.0,54800.0,61425.0,60478.0,"hypothetical protein, conserved"
3649,Tb927.5.2750,393460.0,400130.0,431030.0,414700.0,379280.0,310030.0,325660.0,289640.0,340550.0,315590.0,"Alpha/beta hydrolase family, putative"
3650,Tb927.5.2760,180650.0,176120.0,173190.0,177090.0,177680.0,130250.0,150610.0,138070.0,148940.0,164570.0,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
3651,Tb927.5.2770,607550.0,595910.0,653080.0,640940.0,610030.0,445280.0,465170.0,364370.0,501200.0,520240.0,"SET domain containing protein, putative"
3652,Tb927.5.2780,3816800.0,3866000.0,4176900.0,4119600.0,3891800.0,3208800.0,3162700.0,2741700.0,3492900.0,3324200.0,mitochondrial DNA polymerase beta
3653,Tb927.5.2790,952330.0,964820.0,1058900.0,1077700.0,960320.0,693130.0,745040.0,589030.0,834810.0,802170.0,mitochondrial DNA polymerase beta-PAK
3654,Tb927.5.2800,71606.0,75942.0,77639.0,69405.0,68568.0,54985.0,60569.0,49954.0,56718.0,54352.0,"Beta-lactamase superfamily domain containing protein, putative"
3655,Tb927.5.2810,93839.0,99807.0,86192.0,107500.0,89040.0,81287.0,78854.0,64153.0,91520.0,85993.0,"hypothetical protein, conserved"
3656,Tb927.5.2820,611660.0,602190.0,635500.0,636550.0,602560.0,440990.0,488290.0,383340.0,490680.0,491270.0,"Serine/threonine-protein kinase NEK6, putative"
3657,Tb927.5.2850,3651700.0,3505500.0,3951500.0,3764600.0,3579000.0,2556400.0,3029300.0,2378800.0,3190100.0,2930200.0,"radial spoke protein RSP2, putative"
3658,Tb927.5.2860,76000.0,77817.0,88725.0,84891.0,74599.0,53951.0,62204.0,39899.0,66488.0,61697.0,"Protein of unknown function (DUF2453), putative"
3659,Tb927.5.2880,94056.0,96858.0,118380.0,113340.0,122090.0,64543.0,94813.0,61249.0,92317.0,86109.0,"chaperone protein DnaJ, putative"
3660,Tb927.5.2890,3645000.0,3808600.0,3749800.0,3766800.0,3532100.0,2638500.0,2770200.0,2463300.0,2926000.0,2945100.0,"AAA domain (dynein-related subfamily)/von Willebrand factor type A domain containing protein, putative"
3661,Tb927.5.2900,208380.0,221990.0,227950.0,208180.0,208890.0,154190.0,177350.0,150330.0,168690.0,178130.0,histone deacetylase 4
3662,Tb927.5.2930,1152400.0,1129800.0,1184300.0,1177200.0,1137400.0,1038200.0,1169200.0,984800.0,1216100.0,1196800.0,"Mitochondrial ATP synthase subunit, putative"
3663,Tb927.5.293b,48267.0,48833.0,52905.0,50206.0,44771.0,30900.0,41810.0,29145.0,41490.0,41565.0,hypothetical protein
3664,Tb927.5.2940,20534000.0,20177000.0,21979000.0,20324000.0,19082000.0,14476000.0,15699000.0,12082000.0,15312000.0,14481000.0,"stress-induced protein sti1, putative"
3665,Tb927.5.2950,5366000.0,5532500.0,5478900.0,5747500.0,5033100.0,3927100.0,4494600.0,3602400.0,4405800.0,4372800.0,Component of motile flagella 3
3666,Tb927.5.2960,1193400.0,1034400.0,1316100.0,1317700.0,1184100.0,925590.0,881300.0,681670.0,1057000.0,1055800.0,"phosphoribosylpyrophosphate synthetase, putative"
3667,Tb927.5.2970,46376.0,44706.0,41758.0,45214.0,45935.0,29056.0,32744.0,22666.0,34534.0,31333.0,suppressive immunomodulating factor
3668,Tb927.5.2980,142140.0,160050.0,155740.0,170580.0,160400.0,125040.0,128990.0,116550.0,131210.0,117380.0,"Exocyst complex component Sec3, putative"
3669,Tb927.5.2990,75546.0,69826.0,82482.0,73834.0,76703.0,50437.0,62468.0,37389.0,63215.0,58410.0,"hypothetical protein, conserved"
3670,Tb927.5.3010,713030.0,689640.0,774590.0,775060.0,674370.0,580760.0,626950.0,474610.0,683240.0,712720.0,Guide RNA binding complex protein 6
3671,Tb927.5.3020,28120.0,26654.0,26438.0,33326.0,23576.0,22257.0,21305.0,15147.0,23687.0,25763.0,"hypothetical protein, conserved"
3672,Tb927.5.3030,4876900.0,4835100.0,4933500.0,5091000.0,4758400.0,3588400.0,3848200.0,3354200.0,3885000.0,3956100.0,Intraflagellar transport protein 121
3673,Tb927.5.3050,43063.0,45395.0,37661.0,38910.0,47914.0,35131.0,34023.0,31769.0,36348.0,36164.0,poly(adp-ribose) polymerase
3674,Tb927.5.3070,18919.0,16525.0,18343.0,20793.0,20338.0,13807.0,12738.0,13721.0,14585.0,16454.0,"Zinc finger, C3HC4 type (RING finger), putative"
3675,Tb927.5.3090,290950.0,322970.0,326410.0,313750.0,307010.0,311550.0,349030.0,300060.0,332070.0,317030.0,"Mitochondrial ATP synthase subunit, putative"
3676,Tb927.5.3100,98029.0,108030.0,105360.0,98038.0,86683.0,65353.0,98403.0,69564.0,75631.0,84709.0,hypothetical protein
3677,Tb927.5.3110,162430.0,184130.0,180750.0,192580.0,161050.0,124360.0,147750.0,123590.0,151580.0,166850.0,Mitochondrial ribosomal protein L49
3678,Tb927.5.3120,4929200.0,4974400.0,5089200.0,5175100.0,4928100.0,3640900.0,3601100.0,2992200.0,3816100.0,3813400.0,"eukaryotic translation initiation factor 2 beta subunit, putative"
3679,Tb927.5.3160,22246.0,23368.0,24571.0,24207.0,20251.0,17499.0,15714.0,14529.0,17834.0,19548.0,"CMGC/CLK family protein kinase, putative"
3680,Tb927.5.3170,4003600.0,3970900.0,4359700.0,4026200.0,3561000.0,2888200.0,3287600.0,2537800.0,3224600.0,3073000.0,"ribose-phosphate pyrophosphokinase, putative"
3681,Tb927.5.3190,396940.0,412510.0,423390.0,404560.0,385100.0,320340.0,319620.0,228960.0,330920.0,314020.0,"hypothetical protein, conserved"
3682,Tb927.5.3200,68588.0,77474.0,78047.0,75756.0,69323.0,47461.0,54608.0,42114.0,49462.0,54580.0,"hypothetical protein, conserved"
3683,Tb927.5.3210,888890.0,911530.0,994430.0,960910.0,922260.0,702270.0,761270.0,647250.0,736110.0,773130.0,small ubiquitin-related modifier
3684,Tb927.5.3220,2104400.0,2141400.0,2097800.0,2041900.0,1943400.0,1512500.0,1658600.0,1449700.0,1542200.0,1638800.0,"signal peptidase type I, putative"
3685,Tb927.5.3230,341450.0,353050.0,360680.0,373070.0,349020.0,274980.0,269690.0,222680.0,306340.0,292350.0,"hypothetical protein, conserved"
3686,Tb927.5.3240,1059900.0,1104000.0,1181700.0,1178600.0,1074100.0,886450.0,888050.0,830400.0,948030.0,915460.0,"hypothetical protein, conserved"
3687,Tb927.5.3250,1600200.0,1613000.0,1665900.0,1660300.0,1547000.0,1218200.0,1316300.0,1161700.0,1333800.0,1358100.0,"hypothetical protein, conserved"
3688,Tb927.5.3260,1338100.0,1409500.0,1374500.0,1465400.0,1352600.0,1079300.0,1114600.0,1053400.0,1102800.0,1179700.0,"WD domain, G-beta repeat, putative"
3689,Tb927.5.3270,329070.0,335200.0,365420.0,355040.0,330130.0,262710.0,290070.0,261090.0,280350.0,283130.0,"Autophagy protein Apg6, putative"
3690,Tb927.5.3290,51538.0,46655.0,57859.0,56281.0,51647.0,40379.0,41257.0,29092.0,49334.0,48674.0,"Protein of unknown function, putative"
3691,Tb927.5.3300,35689.0,35166.0,38546.0,38316.0,35700.0,29926.0,36757.0,30330.0,30066.0,32241.0,"hypothetical protein, conserved"
3692,Tb927.5.3310,64108.0,71227.0,73064.0,71347.0,67218.0,53395.0,63183.0,45167.0,57328.0,56709.0,"hypothetical protein, conserved"
3693,Tb927.5.3320,82881.0,87000.0,80008.0,80924.0,75210.0,67840.0,70995.0,58632.0,74575.0,71403.0,"Pseudokinase, putative"
3694,Tb927.5.3330,84962.0,103450.0,98240.0,98103.0,84428.0,60819.0,69465.0,51621.0,63570.0,71977.0,"hypothetical protein, conserved"
3695,Tb927.5.3350,1865700.0,1871000.0,2191000.0,1818200.0,2036500.0,1552700.0,1659600.0,1468300.0,1858800.0,1644900.0,"iron superoxide dismutase A, mitochondrial"
3696,Tb927.5.3360,131590.0,138120.0,145110.0,128770.0,126800.0,116720.0,125450.0,105460.0,126440.0,128560.0,mitochondrial ribosomal protein L2
3698,Tb927.5.3390,1276500.0,1283600.0,1387200.0,1362400.0,1157200.0,955750.0,984670.0,801580.0,1077500.0,1151400.0,"ADG1, pseudogene"
3699,Tb927.5.3400,12747000.0,12091000.0,13682000.0,12739000.0,12467000.0,8751400.0,10292000.0,8259700.0,10663000.0,10131000.0,calcium-translocating P-type ATPase
3700,Tb927.5.3410,72697.0,64273.0,74699.0,69823.0,69754.0,56517.0,61301.0,41414.0,65413.0,62442.0,Mitochondrial ribosomal protein L9
3701,Tb927.5.3430,457910.0,497070.0,485650.0,493550.0,489540.0,364230.0,397200.0,370370.0,408480.0,414110.0,"ubiquitin-activating enzyme E1, putative"
3702,Tb927.5.3450,5145700.0,5001300.0,5201600.0,5135300.0,4504700.0,3660900.0,3948400.0,3337500.0,3778900.0,4057100.0,"eukaryotic translation initiation factor eIF2A, putative"
3703,Tb927.5.3460,20045.0,18016.0,20238.0,18243.0,18133.0,14933.0,14590.0,13762.0,10932.0,16905.0,Flagellum attachment zone protein 16
3704,Tb927.5.3500,61943.0,65147.0,62101.0,75085.0,66189.0,56107.0,56934.0,50464.0,52430.0,61352.0,"SET domain containing protein, putative"
